Input Data,,,,,,Failure prediction,,
Project Id,total_duration,actual_prize,num_open_tasks,avg_similarity,task_failure_probability,today,tomorrow,day after tomorrow
30045084,2,500,67,0.850083543,0.666666667,0.819381662,0.858405073,0.744991613
30045090,29.96180556,250,53,0.806224366,0.75,0.938792349,0.91870025,0.867570452
30045091,6.285416667,200,67,0.883888613,0.8,0.741309268,0.899980669,0.784483224
30045092,4.000694444,0,54,0.771632398,0.833333333,0.885124789,0.839484683,0.872627268
30045093,3.000694444,900,67,0.934736014,0.666666667,0.831616493,0.831312351,0.783454789
30045097,4.999305556,2100,67,0.900438615,0.333333333,0.869132696,0.823370496,0.829349999
30045098,4.997222222,1800,61,0.937896641,0.666666667,0.963711391,0.768211978,0.854005299
30045099,8.042361111,0,61,0.908037189,0.666666667,0.597609341,0.901597068,0.956597614
30045100,8.042361111,1000,61,0.908037189,0.4,0.758176771,1.005926372,0.927478846
30045102,2.377083333,100,61,0.853536586,0.666666667,0.836076764,0.92054489,0.761027191
30045103,0.320833333,100,55,0.729652594,1,0.870916692,0.920806463,0.963366842
30045104,5.042361111,1500,55,0.93033097,0.8,0.841553616,0.817922165,0.84696061
30045105,3,650,55,0.825704614,0.971428571,0.905125248,0.838102738,0.903404037
30045106,5,800,55,0.878265431,0.9375,0.864608164,0.911454052,0.823731576
30045107,1.195138889,200,55,0.891756174,0.933333333,0.712437845,0.878812207,0.806576308
30045108,4.999305556,600,55,0.835050582,0.925925926,0.877276746,0.861785521,0.763254596
30045109,0.75,150,55,0.819120815,0.5,0.642558401,0.805664168,0.757665938
30045110,1.026388889,150,55,0.819120815,1,0.821111686,1.000545083,0.748141021
30045112,3.891666667,30,55,0.860380949,0.833333333,0.700124562,0.807597253,0.788302864
30045113,2.708333333,400,55,0.945747086,1,0.841253839,0.80235068,0.81832089
30045114,1.943055556,100,53,0.866616717,0.846153846,0.894694802,0.803953759,0.76305129
30045115,1.9,100,53,0.740274548,0.818181818,0.87478275,0.802058662,0.792806966
30045116,5.278472222,0,53,0.740274548,0.75,0.888132463,0.698913918,0.793794545
30045117,5.278472222,0,53,0.740274548,0.75,0.795761523,0.762311616,0.926710588
30045118,25.66458333,500,53,0.814837961,0.894736842,0.91045852,0.843089792,0.905965623
30045119,6.963194444,1200,55,0.942374292,0.8,0.873432434,0.734174109,0.878282622
30045120,0.238888889,100,53,0.764585648,0.285714286,0.867484354,0.752108196,0.885566779
30045121,6,1800,53,0.861977668,0.428571429,1.03488208,0.772819391,0.866484409
30045122,7,1400,53,0.891746759,0.818181818,0.839512678,0.84407252,0.891453994
30045123,1.854861111,200,53,0.792746934,0.75,0.926293839,0.799421587,0.953188124
30045124,5.088888889,600,53,0.764491266,0.75,0.699046811,0.89759394,0.754982931
30045125,8.001388889,2200,53,0.910562684,0.933333333,0.869059782,0.957920903,0.741419182
30045126,5.686111111,30,53,0.698970571,0.851851852,0.948525389,0.817421996,0.878958047
30045127,32,1000,53,0.960465518,0.571428571,0.79933602,0.929253988,0.900787871
30045128,3,750,53,0.962602539,0.888888889,0.841392199,0.864837112,0.7271503
30045129,3,2100,53,0.897028824,0.333333333,0.898595316,0.763033785,0.744547606
30045130,6.041666667,1000,68,0.833638658,0.769230769,0.805182173,0.878775258,0.821328703
30045131,7,2000,55,0.939472511,0.5,0.760155313,0.819579875,0.933848061
30045132,4.000694444,1200,55,0.943324975,0.888888889,0.890207544,0.876016791,0.826321071
30045133,0.210416667,100,55,0.798239373,0.615384615,0.747636396,0.74225885,0.68064995
30045134,4.79375,300,55,0.868208757,0.2,0.747667313,0.766089605,0.754143821
30045135,0.202777778,50,55,0.778446943,0.8,0.910767543,0.744755535,0.794953247
30045136,3.000694444,750,55,0.874786505,0.5,0.727086106,0.898809722,0.87254717
30045140,7.9625,0,55,0.975638039,0.928571429,0.658338419,1.005094124,0.76548181
30045141,1.236111111,400,62,0.85364459,0.954545455,0.957946731,0.751268504,0.820842263
30045142,6,1140,60,0.892282428,0.722222222,0.989019976,0.790992054,0.96282635
30045143,0.497222222,300,62,0.853484061,0.5,0.984953761,0.844924166,0.926992739
30045145,5,0,55,0.865926189,0.846153846,0.890566008,0.728198504,0.935433131
30045147,7.931944444,150,55,0.798068133,0.8,0.738548698,0.811878408,0.72643574
30045149,1.008333333,60,55,0.843471331,0.9,0.869814511,0.752800467,0.64607418
30045150,1.10625,100,55,0.856163311,0.941176471,0.880108184,0.818407194,0.988741939
30045151,3.898611111,300,55,0.787110514,0.818181818,0.878977663,0.779384494,0.871811714
30045152,5.000694444,2250,55,0.910039121,0.96,0.934724186,0.853131702,0.77757427
30045153,4.742361111,200,55,0.861062163,0.882352941,0.956663589,0.862688514,0.823418104
30045156,0.71875,200,55,0.817210295,0.5,0.769116429,0.708044083,0.821899579
30045157,6.25,1200,55,0.925030441,0.615384615,0.821615154,0.818768359,0.850966197
30045158,4,1250,55,0.962854237,0.833333333,0.811074619,0.884160268,0.910898562
30045159,9.041666667,1000,60,0.941912421,0.714285714,0.82049159,0.94463551,0.725436562
30045170,6.039583333,760,60,0.941974012,0.615384615,0.848724528,0.677407466,0.812702483
30045171,5.052083333,600,60,0.850203091,1,0.862788774,0.886277708,0.86576863
30045172,3.000694444,400,60,0.890302427,1,0.761063528,0.877380839,0.851302398
30045173,5.000694444,450,60,0.821245139,0.846153846,0.847159792,0.84264761,0.918895901
30045174,2.163888889,80,60,0.850320039,1,0.934950939,0.950236688,0.825758095
30045175,5.0875,200,60,0.850186786,0.75,0.806142076,0.825982664,0.853169062
30045176,9.000694444,450,59,0.80252557,0.714285714,0.859463071,0.831491728,0.914341581
30045184,3.928472222,0,60,0.934891829,0.5,0.916428881,0.915237597,0.940111739
30045185,5.000694444,1000,60,0.89075381,0.888888889,0.743738126,0.869148912,0.885208958
30045186,14.35069444,150,58,0.881285151,0.727272727,0.513473546,0.848353746,0.792573883
30045189,7.371527778,200,60,0.842725275,1,0.807295688,0.918382051,0.900160775
30045190,6.000694444,1000,61,0.899575925,0.666666667,0.879596246,0.868818493,0.78225194
30045200,3.801388889,600,60,0.852389019,0.916666667,0.871282587,0.877887349,0.803678691
30045201,1.405555556,50,58,0.933874741,1,0.810531414,0.918525947,0.735960632
30045202,6.000694444,0,60,0.902552352,0.931034483,0.716373335,0.849298754,0.703676979
30045203,7,750,60,0.941644629,1,0.97829334,0.970171789,0.736442431
30045204,4.875694444,2200,60,0.819922153,0.892857143,0.881961329,0.897856408,0.8883809
30045205,6.9625,200,60,0.801613448,1,0.891640407,0.93624387,0.930232427
30045206,1.815972222,300,59,0.772038935,0.869565217,0.799720351,0.773120353,0.799886951
30045207,1.10625,150,59,0.816539002,0.666666667,0.848683724,0.814859056,0.906249566
30045208,1.5875,80,59,0.738178206,0.6,0.788331313,0.754908598,0.878959537
30045210,0.881944444,80,59,0.738178206,0.5,1.03560485,0.904654925,0.78490922
30045211,5,1400,58,0.876697696,0.75,0.817270091,0.781640617,0.775927256
30045212,0.975,70,54,0.869245813,1,0.835217176,0.881594294,0.859767106
30045213,2.000694444,600,54,0.783766444,1,0.850980597,0.707731063,0.94094679
30045214,4,800,61,0.714279113,0.25,0.9041762,0.851379171,0.879079864
30045215,5,1200,54,0.933002377,0.545454545,0.920180654,0.689758469,0.819584627
30045216,0.407638889,80,54,0.760296956,0.666666667,0.831393956,0.879642884,0.839492657
30045217,30.00347222,0,54,0.83889201,0.666666667,0.587118326,0.718695165,0.796615632
30045218,1.145138889,50,61,0.74195636,0.923076923,0.940909897,0.953937996,0.93451894
30045219,6,1200,61,0.854829382,1,0.754360725,0.771741083,0.802748841
30045220,0.968055556,100,61,0.897988374,0.5,0.988150547,0.853885997,0.869922034
30045221,3.888888889,800,61,0.898944423,0.931034483,0.70127451,0.923324173,0.758866403
30045222,4.75,0,61,0.818313669,0.666666667,0.85962652,0.678458151,0.790762924
30045223,5.000694444,1000,61,0.76919025,0.4,0.788415142,0.888694105,0.821039852
30045224,7.576388889,800,61,0.898944423,0.333333333,0.899431932,0.798435438,0.978189449
30045225,0.85,250,61,0.739645882,0.571428571,0.976166148,0.945945123,0.896961869
30045226,6.000694444,570,61,0.770440846,0.8,0.816212051,0.857587375,0.768118915
30045227,1.834722222,50,61,0.74195636,1,0.926049898,0.837990906,0.842037389
30045228,2.003472222,0,58,0.891385375,0.555555556,0.978610202,0.907260167,0.879893382
30045229,7.208333333,1500,62,0.908957087,0.333333333,0.797804924,0.86221586,0.880537894
30045230,2,600,58,0.877041571,0.826086957,0.91601735,0.851593236,0.879876146
30045232,4,900,62,0.856506786,0.833333333,0.678214307,0.836760149,0.820947091
30045233,5.999305556,1200,50,0.930757653,0.913043478,0.888152281,0.753608049,0.732783534
30045234,0.75625,80,58,0.829316067,1,0.729884781,0.891211653,0.784846187
30045235,5.875694444,1500,58,0.922050255,1,0.762240888,0.921303957,0.82883795
30045236,7,1400,60,0.925373972,0.333333333,0.847660991,0.807307326,0.81369569
30045237,5,900,60,0.872575545,0.5,0.797906458,0.820107447,0.812727585
30045238,4.083333333,2250,58,0.947275179,0.5,0.727434776,0.860072978,0.871948512
30045239,5.000694444,2100,62,0.936825188,1,0.692017118,0.897287352,0.878484403
30045240,0.190277778,40,62,0.84494126,0.333333333,0.925447898,0.878763273,0.797684718
30045242,2.000694444,330,62,0.898917122,0.882352941,0.81870305,0.844384224,0.884436647
30045243,1.409722222,70,62,0.814057092,0.625,0.647074563,0.816578898,0.865106729
30045244,3.20625,500,62,0.775292733,0.931034483,0.773978546,0.773684915,0.781969273
30045245,6.961111111,200,62,0.884807722,0.96875,0.933267738,0.751777924,0.754426877
30045247,4,500,61,0.883317317,0.7,0.732540858,0.776920816,0.919697169
30045248,0.631944444,400,62,0.824292391,1,0.764368227,0.753354421,0.749713496
30045249,1.182638889,500,62,0.754863768,0.8,0.676559174,0.774072931,0.856570954
30045250,6.790972222,150,62,0.869049295,1,0.707948887,0.891276923,0.943131859
30045252,1.880555556,250,61,0.857554905,0.5,0.876991193,0.872381361,0.830310148
30045253,3.831944444,250,61,0.856300767,0.8,1.065654634,0.902207181,0.880809665
30045254,1.888888889,200,62,0.844519336,0.857142857,0.860931071,0.820675574,0.845336315
30045255,6.084027778,1050,62,0.873315767,0.833333333,0.739065217,0.947191452,0.831757852
30045256,4.999305556,0,61,0.88787016,0.8,0.734508636,0.80840603,0.84343112
30045257,0.5,225,62,0.853602396,0.5,0.778580881,0.802201231,0.782006659
30045258,3.000694444,750,61,0.858706087,0.5,0.84483343,0.858740371,0.846150568
30045259,3,500,61,0.959477824,0.909090909,0.881215517,0.73797274,0.76929448
30045260,4.000694444,900,61,0.886997787,0.75,0.876905409,0.886885953,1.077139258
30045261,5.000694444,600,61,0.85942257,0.888888889,0.933603107,0.839519041,0.835045887
30045263,5,2100,61,0.901108904,0.941176471,0.712337695,0.74597557,0.821130567
30045264,4.998611111,1275,60,0.892940817,1,0.773129419,0.683746772,0.765496215
30045265,2.916666667,100,61,0.731044297,0.5,0.668243319,0.757702996,0.913333368
30045266,3.927083333,350,61,0.842660031,0.944444444,0.805106522,0.743251151,0.873217966
30045267,0.839583333,600,61,0.842500921,0.866666667,0.926354129,0.765358805,0.827230297
30045268,5.082638889,450,60,0.892297526,1,0.952238226,0.942349301,0.829327506
30045269,4.0875,200,61,0.751841044,0.833333333,0.992017358,0.893172184,0.802711836
30045270,4,1500,60,0.873398206,0.8,0.857129972,0.85148992,0.953646468
30045271,1.945833333,800,60,0.917805529,0.102564103,1.016379291,0.752600427,0.836050155
30045272,5,800,68,0.819450806,0.333333333,0.632121268,0.758544003,0.81615105
30045273,2.999305556,500,60,0.839224303,0.928571429,0.666368244,0.942885513,0.876281581
30045275,8.498611111,1200,60,0.928729381,0.928571429,0.80507141,0.968359051,0.723711353
30045276,2.998611111,1000,60,0.962223541,0.933333333,0.726108962,0.826589768,0.802513216
30045277,2.953472222,150,60,0.840059891,0.666666667,0.851447734,0.82269498,0.853732225
30045278,6.498611111,1650,68,0.918314687,0.88,0.927091045,0.976505672,0.867588915
30045279,8,0,58,0.841183559,0.818181818,0.797887009,0.797128666,0.805471051
30045280,2,500,60,0.846348139,0.333333333,0.721510167,0.861711221,0.92297101
30045281,5,0,68,0.8139713,0.952380952,0.934852832,0.842573839,0.768773205
30045282,3.541666667,1100,68,0.844807536,0.933333333,0.794576744,0.866298961,0.626468163
30045283,3.882638889,600,68,0.866834501,0.842105263,0.719745926,0.81672853,0.845685829
30045286,3,900,58,0.789239759,0.333333333,0.816273216,0.862983556,0.852502526
30045287,5,1400,58,0.898466156,0.75,0.839024935,0.874804069,0.898628361
30045288,10.67222222,1500,68,0.856170305,1,0.80404254,0.92115202,0.812825199
30045289,4,1200,68,0.919671168,1,0.865111021,0.905239545,0.946429763
30045290,1.89375,80,68,0.778659944,0.5,0.860784633,0.743425403,0.840409495
30045291,6.222916667,80,68,0.778659944,0.913043478,0.768012135,0.897281675,0.892419386
30045292,16.23888889,0,68,0.778383656,0.956521739,0.792572632,0.811020022,0.917133949
30045293,16.2375,0,68,0.778822176,0.5,0.945540814,0.725201455,0.853525198
30045294,16.23263889,0,68,0.778822176,0.9375,0.90976727,0.770958455,0.776459451
30045295,6.219444444,75,68,0.77868005,0.869565217,0.903159932,0.865537939,0.924218906
30045296,16.22986111,0,68,0.778659944,0.5,0.725355533,0.808147724,0.788009081
30045299,3,1100,68,0.906869064,0.5,0.919417878,0.954140803,0.780605237
30045301,1,0,68,0.87648835,0.857142857,0.865675526,0.839671179,0.801835452
30045302,5.997916667,1200,59,0.911023545,0.952380952,0.811646599,0.888843247,0.829923319
30045303,2.215277778,250,65,0.864021556,0.92,0.89584715,1.013834624,0.855295286
30045304,5.999305556,0,58,0.821112864,0.9,0.745171949,0.84425964,0.863052609
30045305,5,0,59,0.934523066,0.923076923,0.876275683,0.833877253,0.952777499
30045306,1.057638889,250,59,0.853339932,0.764705882,0.927573729,0.770710078,0.925791778
30045307,5,1500,59,0.7865986,0.9,0.863228792,0.802813197,0.827622047
30045308,4.851388889,400,59,0.755902218,1,0.698392757,0.942138223,0.887700309
30045310,6.526388889,1400,59,0.904594795,0.571428571,0.903273354,0.8405853,0.748745564
30045311,0.073611111,250,59,0.806609504,1,0.788441432,0.887874327,0.863276091
30045312,1.378472222,500,59,0.910130751,0.941176471,0.887631974,0.823827519,0.887207888
30045313,0.945833333,550,59,0.806609504,0.882352941,0.876220016,0.884161101,0.83900797
30045314,7.003472222,2000,59,0.85774426,0.305555556,0.806322495,0.736341069,0.86758857
30045315,20.225,0,59,0.755902218,0.814814815,0.681650862,0.837083301,0.728440803
30045316,3,750,61,0.908590612,0.928571429,0.727985799,0.894968635,0.77809775
30045317,2.999305556,375,59,0.892988721,0.965517241,0.905440758,0.867034646,0.842085884
30045318,0.472916667,100,59,0.745667567,0.833333333,1.00585245,0.803137973,0.858134442
30045319,3.861111111,0,65,0.904014556,0.8125,0.931505652,0.874036587,0.908603293
30045320,2.999305556,500,61,0.876155999,0.857142857,0.740665879,0.770041399,0.81027432
30045321,4.003472222,1200,104,0.92029716,1,0.834115082,0.856775053,0.695587349
30045322,1.647222222,150,61,0.846830623,1,0.708973233,0.731683548,0.945482034
30045323,17.15,0,61,0.850236762,0.5,0.834344093,0.829884853,0.826503801
30045324,5,0,61,0.865223304,0.75,0.844157109,0.845227567,0.933176239
30045325,8.205555556,1350,61,0.885448744,0.5,0.640531142,0.861564838,0.870359488
30045326,12.04861111,750,58,0.900714112,0.5,0.912275368,0.699081872,0.878181192
30045327,5,0,51,0.826068248,0.25,0.848676133,0.956655213,0.730488305
30045328,0.146527778,325,61,0.757713116,0.9,0.903782497,0.909013678,0.888110631
30045329,2,800,61,0.755864381,1,0.932801653,0.880408778,0.775922457
30045330,3,0,61,0.942771551,1,0.895110743,0.690727032,0.844416859
30045331,3,0,61,0.942701653,0.777777778,0.918376174,0.885732342,0.777592387
30045335,3,600,61,0.942821618,0.8,0.778064888,0.851251103,0.81344409
30045336,0.710416667,250,61,0.757895984,0.944444444,0.699541394,0.740102771,0.851668324
30045337,2.770833333,550,61,0.757249559,0.956521739,0.831588026,0.77590862,0.716463788
30045338,0.65625,250,61,0.757895984,0.833333333,0.804145028,0.968086245,0.755651629
30045339,5.125,900,61,0.771133235,1,0.832900794,0.832184209,0.766145642
30045340,0.313194444,50,61,0.814769934,0.666666667,0.925310956,0.883974999,0.918505484
30045341,5,1400,58,0.774320122,0.833333333,0.678160134,0.824442571,0.762045599
30045342,6,0,65,0.86650521,0.555555556,0.983236003,0.854077373,0.888116243
30045343,0.279861111,150,58,0.729961344,0.666666667,1.132709557,0.866395902,0.897827938
30045344,0.211111111,150,58,0.729961344,0.6,0.885875035,0.938822069,0.777988042
30045345,2,580,58,0.846124592,1,0.849368976,0.707842888,0.903661866
30045346,8.545138889,950,52,0.891417145,0.833333333,0.718859127,0.837905988,0.792967233
30045347,6.999305556,800,58,0.85282339,1,0.877651038,0.829804192,0.810336626
30045348,6.999305556,0,58,0.852971786,0.5,0.860249515,0.824174463,0.872848165
30045349,5,700,58,0.76064575,1,0.715489893,0.806439259,0.785158629
30045350,8.085416667,500,57,0.884141281,0.933333333,0.897561346,1.026598221,0.861501432
30045352,0.601388889,150,58,0.729961344,1,0.887357967,0.80411615,0.846199987
30045353,3,555,70,0.905301048,0.666666667,0.751290194,0.899240691,0.853149742
30045354,1.204166667,0,56,0.915523503,0.909090909,0.86725611,0.80257977,0.761061777
30045355,0.657638889,0,56,0.884610566,0.428571429,0.942314738,0.87614687,0.811700516
30045358,5,1400,57,0.829558458,0.882352941,0.906854054,0.83085728,0.723411946
30045359,6.497222222,400,65,0.825239311,0.9375,0.93668275,0.847310951,1.024841177
30045371,1.21875,60,53,0.857303288,0.25,0.902727213,0.86324343,0.869429434
30045372,3,450,29,0.792690472,0.916666667,1.058192647,0.823014089,0.916168056
30045377,5,600,62,0.753804889,0.838709677,0.884430669,0.868953068,0.744692977
30045378,5.000694444,1000,112,0.766513208,0.818181818,0.901937005,0.882568385,0.804531047
30045380,4.154861111,50,54,0.741270088,1,0.714163688,0.745869192,0.843484649
30045381,5,1200,65,0.799917755,0.88,0.768512824,0.830082536,0.8468062
30045384,10.99930556,250,65,0.772715492,0.5,0.803135707,0.717377427,0.859584484
30045385,10,300,65,0.772829336,0.714285714,0.80013655,0.76986335,0.832213559
30045386,0.842361111,100,65,0.783352223,0.8,0.920784732,0.86170647,0.835781433
30045387,1.552777778,100,65,0.779765386,0.714285714,0.858987077,0.871275623,0.754826568
30045388,1.330555556,75,65,0.820911793,0.769230769,0.723545505,0.679249186,0.899790778
30045389,7.001388889,1000,86,0.9276301,1,0.946499284,0.814254274,0.838592538
30045392,1.999305556,900,65,0.894193969,0.866666667,0.83780468,0.774155668,0.994523959
30045393,1.998611111,1125,65,0.856534395,0.888888889,0.697057529,0.796549721,0.794296443
30045395,5.999305556,450,58,0.819563956,0.166666667,0.758387001,0.803454033,0.921230961
30045396,5.999305556,1800,58,0.828510906,0.666666667,0.820344854,0.95012711,0.854446758
30045397,10,1200,58,0.928631257,0.857142857,0.988462875,0.931721968,0.812460985
30045398,0.438888889,150,58,0.742800283,1,0.831049771,0.912866639,0.907772413
30045399,16.49930556,1000,58,0.872371005,0.857142857,0.668862927,0.869311196,0.873311211
30045400,4.998611111,1250,58,0.764666814,1,0.728856033,0.820946353,0.819142526
30045401,4,900,50,0.894314122,0.862068966,0.835984052,0.826768168,0.846158081
30045402,0.388194444,150,58,0.742800283,0.6,0.613736657,0.786726594,0.800566601
30045403,0.376388889,200,58,0.74260193,0.2,0.773918097,0.879318219,0.804715251
30045404,9.519444444,100,58,0.717615779,0.9375,0.739009916,0.876005866,0.757201791
30045406,5,0,48,0.772426256,1,0.922594491,0.956100608,0.826321072
30045407,16,0,52,0.808237661,0.666666667,0.663366707,0.724440553,0.909248936
30045408,5.999305556,900,48,0.884278839,0.666666667,0.993227512,0.943510053,0.773556222
30045409,10,0,50,0.876254571,0.4,0.722476956,0.874576802,0.710397586
30045411,5,0,52,0.922081712,0.333333333,0.964167193,0.904774535,0.889774289
30045412,5,1000,50,0.914702953,0.5,0.823501603,0.696089565,0.822277068
30045413,5,750,50,0.806743826,0.904761905,0.838430153,0.829342947,0.783211969
30045419,4,1200,50,0.706622201,1,0.983345192,0.822561711,0.796108897
30045421,5,1000,50,0.914702953,0.894736842,0.752355559,0.977801028,0.810483283
30045422,4.58125,0,51,0.94802521,0.857142857,0.929850985,0.809404911,0.913418579
30045424,2.575694444,800,52,0.850968296,0.857142857,0.860008382,0.786034039,0.732181812
30045425,7.349305556,1200,52,0.924130974,0.678571429,0.790518832,0.812303166,0.87553738
30045426,4,800,54,0.916671266,0.75,0.809904186,0.819922054,0.845374981
30045427,0.821527778,125,52,0.769207069,0.6,0.827159942,0.795073331,0.877532285
30045428,5.999305556,2100,56,0.930851514,0.833333333,0.808538203,0.930188033,0.875095274
30045429,0.904166667,500,52,0.73951383,0.75,0.818145096,0.910050825,0.868448762
30045430,9.004166667,1200,67,0.911946079,0.818181818,0.864505955,0.865417822,0.91787811
30045431,6.624305556,1400,54,0.795319502,0.555555556,0.911444735,0.67117787,0.841595518
30045433,5,1500,54,0.902446786,0.857142857,0.751960506,0.977200309,0.831887799
30045435,5.999305556,872,54,0.963562466,0.961538462,0.820770893,0.825913017,0.897196007
30045437,2,500,54,0.834327607,0.5,0.810501446,0.706634366,0.882716273
30045438,2,500,54,0.834523617,1,0.74987602,0.89735171,0.822872704
30045439,4.373611111,0,56,0.896310356,0.882352941,0.758346353,0.877865399,0.769651045
30045441,5.003472222,0,56,0.897706113,0.666666667,0.7562843,0.88209318,0.881866235
30045443,5,1400,56,0.878587982,0.833333333,0.965632478,0.886677929,0.87301757
30045444,0.751388889,150,56,0.773602418,0.5,0.888638116,0.903898524,0.916795994
30045445,1.235416667,0,56,0.903685465,0.5,0.874419183,0.738498688,0.823320894
30045446,0.645833333,0,56,0.790517882,0.5,0.793358579,0.844313592,0.808872608
30045447,2.998611111,2500,70,0.859157329,0.75,0.729496636,0.815754661,0.816697643
30045448,3,200,70,0.859653822,0.625,0.763731349,0.771764346,0.781938203
30045449,1.970833333,650,56,0.891707439,0.8,0.852904313,0.803426238,0.848522818
30045451,5.999305556,2100,51,0.799328404,0.705882353,0.836794707,0.840080144,0.8131065
30045452,5,1300,62,0.824827751,0.8125,0.840429969,0.877221436,0.74498707
30045453,2.166666667,600,51,0.951254368,0.666666667,0.690951976,0.85268886,0.881353589
30045454,5.003472222,1100,56,0.873050387,0.857142857,0.907331178,0.830945378,0.864741875
30045456,6,2000,56,0.831169533,0.6,0.717084485,0.914527882,0.881868253
30045457,5.001388889,1100,67,0.958732915,0.666666667,0.700105327,0.851485742,0.783727585
30045458,5.001388889,1650,67,0.958732915,0.939393939,0.982660385,0.872953153,0.791302784
30045459,5.000694444,1100,67,0.958732915,0.882352941,0.776467733,0.714294445,0.8621004
30045460,5.001388889,2100,92,0.897583006,0.625,0.63300695,0.800103393,0.922149989
30045462,5.001388889,2100,92,0.897583006,0.888888889,0.801187121,0.906766408,0.892347196
30045463,5.001388889,1400,92,0.897583006,0.833333333,0.811899941,0.833554873,0.872663556
30045464,0.896527778,100,56,0.889094116,1,0.890242592,0.873633062,0.873509468
30045467,5,1400,51,0.840033487,0.75,0.813136356,0.795312077,0.868501078
30045468,6.999305556,1100,51,0.904273952,0.5,0.846224833,0.828455975,0.902034831
30045470,6,1800,67,0.949716194,0.785714286,0.899943474,0.894032658,1.012224627
30045472,4.833333333,750,57,0.859061174,0.666666667,0.712711474,0.769312202,0.869110266
30045481,4,1000,57,0.95391661,0.666666667,0.72285851,0.831804901,0.831053928
30045483,10.45833333,1300,51,0.879894195,0.8,0.730952397,0.675869472,0.904692159
30045485,7.370833333,300,51,0.918813089,0.25,0.805380375,0.872289607,0.887177184
30045492,5,0,57,0.797507548,0.583333333,0.804431945,0.896744061,0.80677437
30045493,0.497916667,500,57,0.947152025,0.333333333,0.754793077,0.753570936,0.867461307
30045494,5.999305556,600,57,0.869164128,0.75,0.737352759,0.873571055,0.991991857
30045498,5.998611111,750,57,0.884547458,0.909090909,0.734255132,0.860269855,0.830815495
30045500,3.825,300,57,0.871431917,0.958333333,0.780880479,0.871008621,0.805501298
30045501,5.457638889,300,57,0.871431917,0.923076923,0.84476181,0.722182697,0.720301206
30045502,5.544444444,1800,68,0.941325025,0.935483871,0.890235055,0.848967399,0.682089832
30045504,6,2100,55,0.940323208,0.555555556,0.72021607,0.760497699,0.749725164
30045505,7,2100,50,0.95578129,0.333333333,0.792823224,0.91489776,0.893604536
30045507,5,1500,66,0.890604257,0.5,0.893836629,0.839139042,0.994126911
30045508,6.000694444,1400,55,0.859944471,0.555555556,0.862847052,0.722360208,0.910601286
30045509,5.628472222,0,55,0.820455273,0.555555556,0.888553371,0.867194673,0.948796256
30045510,4.690972222,250,68,0.802990667,0.8,0.755391798,0.861361235,0.805356497
30045511,5.003472222,1300,51,0.95914275,0.722222222,0.580781916,0.856193161,0.890602534
30045512,5.000694444,1200,67,0.80479181,1,0.979182835,0.749077195,0.716212384
30045513,4.977083333,20,68,0.826435057,0.714285714,0.686986021,0.803981703,0.753266397
30045514,4.973611111,50,68,0.826319694,0.888888889,0.788599851,0.797264126,0.815344899
30045515,1.675,80,68,0.826201384,0.8,0.773391595,0.83764976,0.860197705
30045516,5.974305556,0,68,0.826120878,0.75,0.70939801,0.730715499,0.930508565
30045517,5.572222222,60,68,0.826280584,0.777777778,0.89271961,0.783869842,0.861981597
30045518,1.671527778,50,68,0.826319694,1,0.95527683,0.915109139,0.848259099
30045519,5.971527778,0,68,0.826280584,0.944444444,0.878945169,0.828789237,0.745886145
30045520,2.996527778,125,68,0.826018415,1,0.859433286,0.904506257,0.865333892
30045521,2.670138889,80,68,0.826201384,0.851851852,0.848132939,0.951597871,0.723119851
30045522,0.545138889,60,67,0.86191255,0.941176471,0.849366584,0.882985892,0.77006476
30045524,1.679166667,40,68,0.826358477,0.7,0.827007556,0.713931772,0.860993517
30045525,1.652777778,80,68,0.826201384,0.939393939,0.967799041,0.80741033,0.754550819
30045526,5.959722222,0,68,0.826319694,0.545454545,0.915167628,0.883742439,0.93652373
30045527,30.00347222,0,68,0.825913923,0.945945946,0.707753675,0.792521741,0.84635442
30045528,2.627083333,40,68,0.826358477,0.818181818,1.029837746,0.838108025,0.804375281
30045529,8.645138889,0,68,0.826120878,0.888888889,0.941800338,0.724707417,1.005897154
30045530,8.684027778,175,68,0.825807409,0.714285714,0.782857682,0.767756308,0.913477241
30045531,0.984722222,40,68,0.826358477,1,0.85079689,0.823880797,0.84093826
30045532,6,2250,67,0.918277655,0.6,0.840280261,1.06803983,0.894541687
30045533,21.07847222,250,67,0.929422367,0.925925926,0.872382914,0.904044293,0.724476719
30045534,3,1800,67,0.896071924,0.5,0.870192259,0.966049029,0.862589388
30045535,3,300,67,0.881731671,0.933333333,0.827078386,0.824076283,0.943116263
30045536,3,540,70,0.929276737,0.75,0.872978803,0.796614525,0.840924886
30045537,3.000694444,2000,70,0.858688645,0.666666667,0.854567341,0.789094504,1.015794695
30045538,5.003472222,1000,67,0.85907963,0.666666667,0.783257576,0.800198549,0.865284437
30045540,2.003472222,0,67,0.927898675,0.461538462,0.77802525,0.845609502,0.973411948
30045541,3.958333333,800,67,0.902266307,0.571428571,1.049120734,0.903198326,0.897858732
30045542,0.072222222,75,70,0.766272558,0.8,0.902657399,0.770410735,0.871015508
30045543,5,1400,70,0.778357396,1,0.834735927,0.780161983,0.909248881
30045544,5,2100,70,0.853807555,0.75,0.940854127,0.857391432,0.771809998
30045545,1.354861111,200,70,0.913905177,1,0.892483236,0.890456766,0.947817424
